name,console,genre,region,publisher,views,download,released,rate,site,link
Wipeout: Create and Crash,Wii U,other,US,Activision,"3,614",807,None,3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/wipeout-create-and-crash.html
Just Dance 2018,Wii U,other,EU,Ubisoft,"2,030",803,None,3/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/just-dance-2018.html
Rabbids Land,Wii U,other,EU,Ubisoft,"2,196",793,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/rabbids-land.html
Skylanders SWAP Force,Wii U,platformer,EU,Activision,"1,813",774,None,3.6/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/skylanders-swap-force-2.html
Legend of Kay Anniversary,Wii U,"action,adventure",EU,Nordic Games,"1,533",765,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/legend-of-kay-anniversary.html
Darksiders II,Wii U,"action,adventure",EU,THQ,"2,328",760,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/darksiders-ii.html
SpongeBob Squarepants: Plankton’s Robotic Revenge,Wii U,"action,adventure",EU,Activision,"2,636",742,None,2.7/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/spongebob-squarepants-planktons-robotic-revenge-2.html
Wii Fit U,Wii U,other,EU,Nintendo,"2,562",723,None,4/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/wii-fit-u.html
Scribblenauts Unlimited,Wii U,"action,puzzle",EU,Warner Bros,"1,922",722,None,4/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/scribblenauts-unlimited-2.html
LEGO Batman 2: DC Super Heroes,Wii U,"action,adventure",EU,Warner Bros. Interactive,"1,926",723,None,3/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/lego-batman-2-dc-super-heroes-4.html
LEGO Star Wars: The Force Awakens,Wii U,other,EU,Warner Bros. Interactive,"1,860",719,None,4.4/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/lego-star-wars-the-force-awakens-4.html
Just Dance 2014,Wii U,other,EU,Ubisoft,"1,745",709,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/just-dance-2014.html
The Legend of Zelda – Breath of the Wild,Wii U,"N,o,n,e",None,None,317,703,None,3.9/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/breath-of-the-wild.html
Tank! Tank! Tank!,Wii U,action,EU,Bandai Namco,"2,054",701,None,4/5 (5 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/tank-tank-tank.html
Ben 10 Omniverse 2,Wii U,platformer,EU,D3Publisher,"2,442",692,None,3.7/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/ben-10-omniverse-2-2.html
Tom Clancy’s Splinter Cell Blacklist,Wii U,action,EU,Ubisoft,"2,076",674,None,3.2/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/tom-clancys-splinter-cell-blacklist.html
Skylanders SuperChargers,Wii U,"action,adventure",EU,Activision,"1,723",669,None,5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/skylanders-superchargers.html
The Peanuts Movie: Snoopy’s Grand Adventure,Wii U,adventure,EU,Activision,"1,808",668,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/the-peanuts-movie-snoopys-grand-adventure-2.html
Transformers: Rise of the Dark Spark,Wii U,action,EU,Activision,"2,091",666,None,3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/transformers-rise-of-the-dark-spark.html
Just Dance 2016,Wii U,other,EU,Ubisoft,"1,957",651,None,4.5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/just-dance-2016.html
Darksiders: Warmastered Edition,Wii U,"action,adventure",EU,THQ Nordic,"1,949",644,None,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/darksiders-warmastered-edition.html
LEGO The Hobbit,Wii U,"action,adventure",EU,Warner Bros,"1,657",633,None,3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/lego-the-hobbit-2.html
Star Fox Guard,Wii U,other,EU,Nintendo,"2,103",623,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/star-fox-guard.html
Fast and Furious: Showdown,Wii U,other,EU,Activision,"1,775",623,None,3/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/fast-and-furious-showdown.html
Deus Ex: Human Revolution Director’s Cut,Wii U,action,EU,Square Enix,"1,772",607,None,3.2/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/deus-ex-human-revolution-directors-cut.html
