name,console,genre,region,publisher,views,download,released,rate,site,link
Track &amp; Field II,NES,sport,EU,Konami,725,255,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/track-field-ii.html
Cool World,NES,action,US,Ocean,528,252,June 1993,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/cool-world-2.html
Rambo,NES,"action,platformer",US,Acclaim,672,249,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/rambo.html
Monster In My Pocket,NES,"action,platformer",EU,Konami,773,249,1992,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/monster-in-my-pocket.html
Gargoyle’s Quest II: The Demon Darkness,NES,"action,adventure",EU,Capcom,746,248,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/gargoyles-quest-ii-the-demon-darkness.html
Gun.Smoke,NES,other,EU,Capcom,991,246,November 1985,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/gun-smoke.html
The Goonies II,NES,platformer,EU,Konami,655,246,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/the-goonies-ii.html
Mappy-Land,NES,"action,platformer",JP,Taxan,779,246,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/mappy-land.html
Asterix,NES,"action,platformer",,Infogrames,694,246,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/asterix.html
Monopoly,NES,"other,strategy",US,Majesco Sales,722,244,1991,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/monopoly-3.html
Bad Dudes Vs. DragonNinja,NES,action,EU,Data East,696,244,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/bad-dudes-vs-dragonninja.html
The Smurfs,NES,platformer,EU,Infogrames,646,239,1994 ,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/the-smurfs-4.html
Godzilla: Monster of Monsters,NES,action,EU,Toho,807,237,None,5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/nes/godzilla-monster-of-monsters.html
Mickey Mousecapade,NES,platformer,US,Capcom,720,236,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/mickey-mousecapade.html
Gauntlet,NES,action,US,Tengen,639,232,July 1988,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/gauntlet.html
The Simpsons: Bartman Meets Radioactive Man,NES,"action,platformer",EU,Acclaim Entertainment,709,231,December 1992,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nes/the-simpsons-bartman-meets-radioactive-man.html
