name,console,genre,region,publisher,views,download,released,rate,site,link
Rally Challenge 2000,Nintendo 64,racing,JP,Imagineer,674,259,1999,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/rally-challenge-2000.html
Rockman Dash,Nintendo 64,"action,adventure",JP,Capcom,796,254,None,5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/rockman-dash.html
Battlezone – Rise Of The Black Dogs,Nintendo 64,"other,simulator",US,Crave Entertainment,641,252,2000,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/battlezone-rise-of-the-black-dogs.html
Custom Robo V2,Nintendo 64,"arcade,fighting",JP,Nintendo,848,251,2000,4.7/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/custom-robo-v2.html
Fushigi No Dungeon – Fuurai No Shiren 2,Nintendo 64,role-playing,JP,Nintendo,818,251,"September 27, 2000",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/fushigi-no-dungeon-fuurai-no-shiren-2.html
S.C.A.R.S.,Nintendo 64,racing,EU,Ubi Soft,645,249,1999,5/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/s-c-a-r-s-2.html
Blues Brothers 2000,Nintendo 64,"adventure,platformer",EU,Titus Software,625,248,2000,1/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/blues-brothers-2000.html
Rocket – Robot On Wheels,Nintendo 64,"adventure,platformer",EU,Ubisoft,635,246,1999,4.3/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/rocket-robot-on-wheels.html
Akumajou Dracula Mokushiroku Gaiden – Legend Of Cornell,Nintendo 64,action,JP,Konami,841,244,1999,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/akumajou-dracula-mokushiroku-gaiden-legend-of-cornell.html
Doubutsu No Mori,Nintendo 64,simulator,JP,2001,663,241,Nintendo,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/doubutsu-no-mori.html
Virtual Chess 64,Nintendo 64,strategy,EU,Titus Software,673,237,1998,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/virtual-chess-64.html
NBA Jam 99,Nintendo 64,sport,EU,Acclaim Sports,600,236,1998,3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/nba-jam-99.html
All Star Tennis ’99,Nintendo 64,sport,EU,Ubisoft,640,234,1999,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/all-star-tennis-99.html
Madden NFL 2002,Nintendo 64,sport,US,Electronic Arts,613,231,2001,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/madden-nfl-2002-2.html
Mickey No Racing Challenge USA,Nintendo 64,racing,EU,Nintendo,673,223,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/mickey-no-racing-challenge-usa.html
Super Speed Race 64,Nintendo 64,racing,EU,Titus France,729,223,None,4.5/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/super-speed-race-64.html
All-Star Baseball 2000,Nintendo 64,sport,EU,Acclaim Sports,563,222,1999,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/all-star-baseball-2000.html
Knife Edge – Nose Gunner,Nintendo 64,action,,Kemco,589,221,1998,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/knife-edge-nose-gunner.html
Major League Baseball Featuring Ken Griffey Jr.,Nintendo 64,sport,EU,Nintendo,570,220,1998,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/major-league-baseball-featuring-ken-griffey-jr.html
Wonder Project J2,Nintendo 64,"role-playing,strategy",JP,Enix,829,215,1996,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/wonder-project-j2.html
Stunt Racer 64,Nintendo 64,racing,US,Midway,669,214,2000,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/stunt-racer-64.html
Super Robot Spirits,Nintendo 64,"arcade,fighting",JP,Banpresto,800,214,1998,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/super-robot-spirits.html
Mario No Photopie,Nintendo 64,other,JP,Hagiwara Syscom Co.,892,214,"December 2, 1998",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/mario-no-photopie.html
NBA Live 99,Nintendo 64,sport,EU,Electronic Arts,458,206,1998,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/nintendo-64/nba-live-99.html
