name,console,region,rating,size,link,site
Commando (198x)(Elite),Acorn Electron,US English,5.00 (1 votes),21.4 kB,https://www.romsgames.net/acorn-electron-rom-commando-198xelite/,https://www.romsgames.net/
Inner Space (198x)(-)[b],Acorn Electron,US English,5.00 (1 votes),10.9 kB,https://www.romsgames.net/acorn-electron-rom-inner-space-198x-b/,https://www.romsgames.net/
Joust (198x)(Superior Software-Acornsoft),Acorn Electron,US English,5.00 (1 votes),11.1 kB,https://www.romsgames.net/acorn-electron-rom-joust-198xsuperior-software-acornsoft/,https://www.romsgames.net/
Tarzan Boy (198x)(Aligata Software),Acorn Electron,US English,5.00 (1 votes),8.14 kB,https://www.romsgames.net/acorn-electron-rom-tarzan-boy-198xaligata-software/,https://www.romsgames.net/
Killer Gorilla (198x)(Superior Software-Acornsoft),Acorn Electron,US English,5.00 (1 votes),14.4 kB,https://www.romsgames.net/acorn-electron-rom-killer-gorilla-198xsuperior-software-acornsoft/,https://www.romsgames.net/
License To Kill (198x)(-),Acorn Electron,US English,5.00 (1 votes),9.69 kB,https://www.romsgames.net/acorn-electron-rom-license-to-kill-198x-/,https://www.romsgames.net/
Magic Mushrooms (1985)(Acornsoft),Acorn Electron,US English,5.00 (1 votes),9.31 kB,https://www.romsgames.net/acorn-electron-rom-magic-mushrooms-1985acornsoft/,https://www.romsgames.net/
Master Break (198x)(Superior Software-Acornsoft),Acorn Electron,US English,5.00 (1 votes),80.2 kB,https://www.romsgames.net/acorn-electron-rom-master-break-198xsuperior-software-acornsoft/,https://www.romsgames.net/
Dracula Island V1.1 (198x)(Kansas City Software),Acorn Electron,US English,5.00 (1 votes),9.55 kB,https://www.romsgames.net/acorn-electron-rom-dracula-island-v11-198xkansas-city-software/,https://www.romsgames.net/
Tetris (198x)(Mirrorsoft),Acorn Electron,US English,5.00 (1 votes),6.30 kB,https://www.romsgames.net/acorn-electron-rom-tetris-198xmirrorsoft/,https://www.romsgames.net/
