name,console,region,rating,size,link,site
Clay Shooting (1988)(X Soft),Sharp X68000,US English,5.00 (1 votes),146 kB,https://www.romsgames.net/sharp-x68000-rom-clay-shooting-1988x-soft/,https://www.romsgames.net/
Super X-Day X'95 (1995)(PYX),Sharp X68000,US English,5.00 (1 votes),882 kB,https://www.romsgames.net/sharp-x68000-rom-super-x-day-x95-1995pyx/,https://www.romsgames.net/
Hanafuda Tengoku (1990)(Junk)[a2],Sharp X68000,US English,5.00 (1 votes),522 kB,https://www.romsgames.net/sharp-x68000-rom-hanafuda-tengoku-1990junka2/,https://www.romsgames.net/
Heiankyou Alien 68K (1988)(Tiny-Tomo)[a],Sharp X68000,US English,5.00 (1 votes),83.7 kB,https://www.romsgames.net/sharp-x68000-rom-heiankyou-alien-68k-1988tiny-tomoa/,https://www.romsgames.net/
Image Fight (1990)(Irem)(Disk 1 Of 2)[a2],Sharp X68000,US English,5.00 (1 votes),364 kB,https://www.romsgames.net/sharp-x68000-rom-image-fight-1990iremdisk-1-of-2a2/,https://www.romsgames.net/
Jammes (1993)(Dream Staff),Sharp X68000,US English,5.00 (1 votes),280 kB,https://www.romsgames.net/sharp-x68000-rom-jammes-1993dream-staff/,https://www.romsgames.net/
Jumping Simon (19xx)(Tonarinokooringu),Sharp X68000,US English,5.00 (1 votes),197 kB,https://www.romsgames.net/sharp-x68000-rom-jumping-simon-19xxtonarinokooringu/,https://www.romsgames.net/
Lagoon (1990)(Zoom)(Disk 3 Of 4)(Disk 2)[a],Sharp X68000,US English,5.00 (1 votes),292 kB,https://www.romsgames.net/sharp-x68000-rom-lagoon-1990zoomdisk-3-of-4disk-2a/,https://www.romsgames.net/
Lock On 3 (1990)(Apple Software - Hypa Soft),Sharp X68000,US English,5.00 (1 votes),247 kB,https://www.romsgames.net/sharp-x68000-rom-lock-on-3-1990apple-software---hypa-soft/,https://www.romsgames.net/
"New Zealand Story, The (1989)(Sharp - SPS)(Disk 1 Of 2)(Disk A)[a2]",Sharp X68000,US English,5.00 (1 votes),362 kB,https://www.romsgames.net/sharp-x68000-rom-new-zealand-story-the-1989sharp---spsdisk-1-of-2disk-aa2/,https://www.romsgames.net/
Butasan (1993)(Dempa)[a],Sharp X68000,US English,5.00 (1 votes),458 kB,https://www.romsgames.net/sharp-x68000-rom-butasan-1993dempaa/,https://www.romsgames.net/
Shimai Mahjongg V1.10 (1993)(Kazumi),Sharp X68000,US English,5.00 (1 votes),149 kB,https://www.romsgames.net/sharp-x68000-rom-shimai-mahjongg-v110-1993kazumi/,https://www.romsgames.net/
Crescent Moon Girl (1989)(Alice Soft)(Disk 3 Of 3)(Disk C),Sharp X68000,US English,5.00 (1 votes),564 kB,https://www.romsgames.net/sharp-x68000-rom-crescent-moon-girl-1989alice-softdisk-3-of-3disk-c/,https://www.romsgames.net/
Cube Runner (1990)(SPS),Sharp X68000,US English,5.00 (1 votes),313 kB,https://www.romsgames.net/sharp-x68000-rom-cube-runner-1990sps/,https://www.romsgames.net/
Drinky &amp; Smokey (1994)(Dream Staff),Sharp X68000,US English,5.00 (1 votes),421 kB,https://www.romsgames.net/sharp-x68000-rom-drinky-smokey-1994dream-staff/,https://www.romsgames.net/
Ezoris (1989)(K.W.P),Sharp X68000,US English,5.00 (1 votes),255 kB,https://www.romsgames.net/sharp-x68000-rom-ezoris-1989kwp/,https://www.romsgames.net/
Kurutta Kajitsu (1992)(Fairy Tale)(Disk 2 Of 3)(Disk B)[a],Sharp X68000,US English,5.00 (1 votes),831 kB,https://www.romsgames.net/sharp-x68000-rom-kurutta-kajitsu-1992fairy-taledisk-2-of-3disk-ba/,https://www.romsgames.net/
Pac-Land (1994)(Dempa)[a2],Sharp X68000,US English,5.00 (1 votes),587 kB,https://www.romsgames.net/sharp-x68000-rom-pac-land-1994dempaa2/,https://www.romsgames.net/
Arcus II Silent Symphany (19xx)(Wolf Team)(Disk 1 Of 4),Sharp X68000,US English,5.00 (1 votes),905 kB,https://www.romsgames.net/sharp-x68000-rom-arcus-ii-silent-symphany-19xxwolf-teamdisk-1-of-4/,https://www.romsgames.net/
Bishoujo Senshi Sailor V V2 (1994)(DK Software)(Disk 1 Of 2)[a],Sharp X68000,US English,5.00 (1 votes),588 kB,https://www.romsgames.net/sharp-x68000-rom-bishoujo-senshi-sailor-v-v2-1994dk-softwaredisk-1-of-2a/,https://www.romsgames.net/
Chijou Ikusa (1991)(Yamaco),Sharp X68000,US English,5.00 (1 votes),321 kB,https://www.romsgames.net/sharp-x68000-rom-chijou-ikusa-1991yamaco/,https://www.romsgames.net/
