name,console,region,rating,size,link,site
LEGO Racers,Gameboy Color,US English,2.86 (7 votes),268 kB,https://www.romsgames.net/gameboy-color-rom-lego-racers/,https://www.romsgames.net/
Uno,Gameboy Color,US English,4.25 (8 votes),237 kB,https://www.romsgames.net/gameboy-color-rom-uno/,https://www.romsgames.net/
Robocop,Gameboy Color,US English,4.14 (7 votes),425 kB,https://www.romsgames.net/gameboy-color-rom-robocop/,https://www.romsgames.net/
Earthworm Jim: Menace 2 the Galaxy,Gameboy Color,US English,4.67 (9 votes),267 kB,https://www.romsgames.net/gameboy-color-rom-earthworm-jim-menace-2-the-galaxy/,https://www.romsgames.net/
Aliens: Thanatos Encounter,Gameboy Color,US English,3.29 (7 votes),296 kB,https://www.romsgames.net/gameboy-color-rom-aliens-thanatos-encounter/,https://www.romsgames.net/
Dragon Warrior Monsters 2: Tara's Adventure,Gameboy Color,US English,4.33 (3 votes),1.21 MB,https://www.romsgames.net/gameboy-color-rom-dragon-warrior-monsters-2-taras-adventure/,https://www.romsgames.net/
Tom and Jerry in: Mouse Attacks!,Gameboy Color,US English,4.80 (5 votes),851 kB,https://www.romsgames.net/gameboy-color-rom-tom-and-jerry-in-mouse-attacks/,https://www.romsgames.net/
Heroes of Might and Magic,Gameboy Color,US English,4.08 (12 votes),381 kB,https://www.romsgames.net/gameboy-color-rom-heroes-of-might-and-magic/,https://www.romsgames.net/
Turok 2: Seeds of Evil,Gameboy Color,US English,3.56 (9 votes),188 kB,https://www.romsgames.net/gameboy-color-rom-turok-2-seeds-of-evil/,https://www.romsgames.net/
Pokemon Christmas Hack (Skeetendo Final)(Gold Hack),Gameboy Color,US English,4.23 (13 votes),806 kB,https://www.romsgames.net/gameboy-color-rom-pokemon-christmas-hack-skeetendo-finalgold-hack/,https://www.romsgames.net/
Frogger,Gameboy Color,US English,4.00 (4 votes),25.3 kB,https://www.romsgames.net/gameboy-color-rom-frogger/,https://www.romsgames.net/
X-Men: Wolverine's Rage,Gameboy Color,US English,4.00 (5 votes),419 kB,https://www.romsgames.net/gameboy-color-rom-x-men-wolverines-rage/,https://www.romsgames.net/
Star Wars Episode I: Obi-Wan's Adventures,Gameboy Color,US English,3.88 (8 votes),689 kB,https://www.romsgames.net/gameboy-color-rom-star-wars-episode-i-obi-wans-adventures/,https://www.romsgames.net/
Batman Beyond: Return of the Joker,Gameboy Color,US English,3.90 (10 votes),336 kB,https://www.romsgames.net/gameboy-color-rom-batman-beyond-return-of-the-joker/,https://www.romsgames.net/
Croc 2,Gameboy Color,US English,5.00 (4 votes),321 kB,https://www.romsgames.net/gameboy-color-rom-croc-2/,https://www.romsgames.net/
Harvest Moon GB,Gameboy Color,US English,4.60 (5 votes),545 kB,https://www.romsgames.net/gameboy-color-rom-harvest-moon-gb/,https://www.romsgames.net/
Monopoly,Gameboy Color,US English,4.30 (10 votes),103 kB,https://www.romsgames.net/gameboy-color-rom-monopoly/,https://www.romsgames.net/
"Monsters, Inc.",Gameboy Color,US English,4.88 (8 votes),327 kB,https://www.romsgames.net/gameboy-color-rom-monsters-inc/,https://www.romsgames.net/
Bugs Bunny: Crazy Castle 3,Gameboy Color,US English,4.45 (11 votes),158 kB,https://www.romsgames.net/gameboy-color-rom-bugs-bunny-crazy-castle-3/,https://www.romsgames.net/
Azure Dreams,Gameboy Color,US English,4.67 (3 votes),566 kB,https://www.romsgames.net/gameboy-color-rom-azure-dreams/,https://www.romsgames.net/
Crystalis,Gameboy Color,US English,4.50 (4 votes),645 kB,https://www.romsgames.net/gameboy-color-rom-crystalis/,https://www.romsgames.net/
Spy vs Spy,Gameboy Color,US English,3.80 (5 votes),224 kB,https://www.romsgames.net/gameboy-color-rom-spy-vs-spy/,https://www.romsgames.net/
Pokemon Prism 2012 (Beta) (Gold Hack),Gameboy Color,US English,4.67 (6 votes),1 MB,https://www.romsgames.net/gameboy-color-rom-pokemon-prism-2012-beta-gold-hack/,https://www.romsgames.net/
Croc,Gameboy Color,US English,4.33 (3 votes),367 kB,https://www.romsgames.net/gameboy-color-rom-croc/,https://www.romsgames.net/
LEGO Island 2: The Brickster's Revenge,Gameboy Color,US English,3.60 (10 votes),486 kB,https://www.romsgames.net/gameboy-color-rom-lego-island-2-the-bricksters-revenge/,https://www.romsgames.net/
Heroes of Might and Magic II,Gameboy Color,US English,4.33 (9 votes),484 kB,https://www.romsgames.net/gameboy-color-rom-heroes-of-might-and-magic-ii/,https://www.romsgames.net/
Donkey Kong 2001,Gameboy Color,Japan Japanese,3.83 (6 votes),1.21 MB,https://www.romsgames.net/gameboy-color-rom-donkey-kong-2001/,https://www.romsgames.net/
Monster Rancher Explorer,Gameboy Color,US English,3.89 (9 votes),269 kB,https://www.romsgames.net/gameboy-color-rom-monster-rancher-explorer/,https://www.romsgames.net/
Bionic Commando: Elite Forces,Gameboy Color,US English,4.80 (5 votes),909 kB,https://www.romsgames.net/gameboy-color-rom-bionic-commando-elite-forces/,https://www.romsgames.net/
Mario Tennis GB,Gameboy Color,US English,4.43 (7 votes),802 kB,https://www.romsgames.net/gameboy-color-rom-mario-tennis-gb/,https://www.romsgames.net/
Alice in Wonderland,Gameboy Color,US English,4.50 (2 votes),764 kB,https://www.romsgames.net/gameboy-color-rom-alice-in-wonderland/,https://www.romsgames.net/
Walt Disney World Quest: Magical Racing Tour,Gameboy Color,US English,4.00 (17 votes),382 kB,https://www.romsgames.net/gameboy-color-rom-walt-disney-world-quest-magical-racing-tour/,https://www.romsgames.net/
Classic Bubble Bobble,Gameboy Color,US English,3.63 (8 votes),124 kB,https://www.romsgames.net/gameboy-color-rom-classic-bubble-bobble/,https://www.romsgames.net/
LEGO Alpha Team,Gameboy Color,US English,4.40 (10 votes),122 kB,https://www.romsgames.net/gameboy-color-rom-lego-alpha-team/,https://www.romsgames.net/
Pokemon Diamond V2 (Hack),Gameboy Color,US English,3.75 (8 votes),630 kB,https://www.romsgames.net/gameboy-color-rom-pokemon-diamond-v2-hack/,https://www.romsgames.net/
Toy Story Racer,Gameboy Color,US English,4.13 (8 votes),941 kB,https://www.romsgames.net/gameboy-color-rom-toy-story-racer/,https://www.romsgames.net/
Star Wars: Yoda Stories,Gameboy Color,US English,3.67 (9 votes),567 kB,https://www.romsgames.net/gameboy-color-rom-star-wars-yoda-stories/,https://www.romsgames.net/
Survival Kids,Gameboy Color,US English,4.25 (8 votes),368 kB,https://www.romsgames.net/gameboy-color-rom-survival-kids/,https://www.romsgames.net/
Indiana Jones and the Infernal Machine,Gameboy Color,US English,4.00 (8 votes),555 kB,https://www.romsgames.net/gameboy-color-rom-indiana-jones-and-the-infernal-machine/,https://www.romsgames.net/
Dragon Quest I &amp; II,Gameboy Color,Japan Japanese,3.80 (5 votes),501 kB,https://www.romsgames.net/gameboy-color-rom-dragon-quest-i-ii/,https://www.romsgames.net/
Gex: Enter the Gecko,Gameboy Color,US English,4.00 (3 votes),232 kB,https://www.romsgames.net/gameboy-color-rom-gex-enter-the-gecko/,https://www.romsgames.net/
Woody Woodpecker,Gameboy Color,US English,4.90 (10 votes),376 kB,https://www.romsgames.net/gameboy-color-rom-woody-woodpecker/,https://www.romsgames.net/
Godzilla: The Series - Monster Wars,Gameboy Color,US English,4.38 (8 votes),417 kB,https://www.romsgames.net/gameboy-color-rom-godzilla-the-series---monster-wars/,https://www.romsgames.net/
Hot Wheels: Stunt Track Driver,Gameboy Color,US English,4.09 (11 votes),280 kB,https://www.romsgames.net/gameboy-color-rom-hot-wheels-stunt-track-driver/,https://www.romsgames.net/
Return of the Ninja,Gameboy Color,US English,3.00 (4 votes),294 kB,https://www.romsgames.net/gameboy-color-rom-return-of-the-ninja/,https://www.romsgames.net/
Pokemon Halloween Version (Skeetendo) (Gold Hack),Gameboy Color,US English,4.44 (9 votes),749 kB,https://www.romsgames.net/gameboy-color-rom-pokemon-halloween-version-skeetendo-gold-hack/,https://www.romsgames.net/
Saban's Power Rangers: Lightspeed Rescue,Gameboy Color,US English,5.00 (8 votes),347 kB,https://www.romsgames.net/gameboy-color-rom-sabans-power-rangers-lightspeed-rescue/,https://www.romsgames.net/
Dragon's Lair,Gameboy Color,US English,4.57 (7 votes),2.48 MB,https://www.romsgames.net/gameboy-color-rom-dragons-lair/,https://www.romsgames.net/
Buzz Lightyear of Star Command,Gameboy Color,US English,4.00 (9 votes),207 kB,https://www.romsgames.net/gameboy-color-rom-buzz-lightyear-of-star-command/,https://www.romsgames.net/
Tiny Toon Adventures: Buster Saves the Day,Gameboy Color,US English,3.50 (4 votes),194 kB,https://www.romsgames.net/gameboy-color-rom-tiny-toon-adventures-buster-saves-the-day/,https://www.romsgames.net/
FIFA 2000,Gameboy Color,US English,4.42 (12 votes),362 kB,https://www.romsgames.net/gameboy-color-rom-fifa-2000/,https://www.romsgames.net/
Magi Nation,Gameboy Color,US English,3.80 (5 votes),936 kB,https://www.romsgames.net/gameboy-color-rom-magi-nation/,https://www.romsgames.net/
Konami GB Collection Vol.1,Gameboy Color,Europe,3.78 (9 votes),352 kB,https://www.romsgames.net/gameboy-color-rom-konami-gb-collection-vol1/,https://www.romsgames.net/
Rampage 2: Universal Tour,Gameboy Color,US English,4.14 (7 votes),470 kB,https://www.romsgames.net/gameboy-color-rom-rampage-2-universal-tour/,https://www.romsgames.net/
Asterix - Search For Dogmatix,Gameboy Color,Europe,5.00 (2 votes),524 kB,https://www.romsgames.net/gameboy-color-rom-asterix---search-for-dogmatix/,https://www.romsgames.net/
R-Type DX,Gameboy Color,US English,5.00 (3 votes),314 kB,https://www.romsgames.net/gameboy-color-rom-r-type-dx/,https://www.romsgames.net/
Tom and Jerry,Gameboy Color,US English,4.20 (5 votes),182 kB,https://www.romsgames.net/gameboy-color-rom-tom-and-jerry/,https://www.romsgames.net/
Ms. Pac-Man: Special Color Edition,Gameboy Color,US English,4.14 (7 votes),78.0 kB,https://www.romsgames.net/gameboy-color-rom-ms-pac-man-special-color-edition/,https://www.romsgames.net/
Revelations: The Demon Slayer,Gameboy Color,US English,4.83 (6 votes),190 kB,https://www.romsgames.net/gameboy-color-rom-revelations-the-demon-slayer/,https://www.romsgames.net/
Legend of the River King GBC,Gameboy Color,US English,4.50 (6 votes),302 kB,https://www.romsgames.net/gameboy-color-rom-legend-of-the-river-king-gbc/,https://www.romsgames.net/
