name,console,region,rating,size,link,site
Old-Timer (19xx),Tangerine Oric,US English,5.00 (1 votes),1.98 kB,https://www.romsgames.net/tangerine-oric-rom-old-timer-19xx/,https://www.romsgames.net/
Oric 2.01 Files.log,Tangerine Oric,US English,5.00 (1 votes),53.5 kB,https://www.romsgames.net/tangerine-oric-rom-oric-201-fileslog/,https://www.romsgames.net/
Oric Chess (1983),Tangerine Oric,US English,5.00 (1 votes),9.44 kB,https://www.romsgames.net/tangerine-oric-rom-oric-chess-1983/,https://www.romsgames.net/
Archeron's Rage (1983),Tangerine Oric,US English,5.00 (1 votes),11.0 kB,https://www.romsgames.net/tangerine-oric-rom-archerons-rage-1983/,https://www.romsgames.net/
Oric Invaders (1983),Tangerine Oric,US English,5.00 (1 votes),3.22 kB,https://www.romsgames.net/tangerine-oric-rom-oric-invaders-1983/,https://www.romsgames.net/
Atmos 48k Backgammon (1984),Tangerine Oric,US English,5.00 (1 votes),8.09 kB,https://www.romsgames.net/tangerine-oric-rom-atmos-48k-backgammon-1984/,https://www.romsgames.net/
Auto-Ecole (1984),Tangerine Oric,US English,5.00 (1 votes),6.98 kB,https://www.romsgames.net/tangerine-oric-rom-auto-ecole-1984/,https://www.romsgames.net/
Basic Francais (1984),Tangerine Oric,US English,5.00 (1 votes),6.21 kB,https://www.romsgames.net/tangerine-oric-rom-basic-francais-1984/,https://www.romsgames.net/
Oricmunch (1983),Tangerine Oric,US English,5.00 (1 votes),4.54 kB,https://www.romsgames.net/tangerine-oric-rom-oricmunch-1983/,https://www.romsgames.net/
Battle Flight 4 (1984),Tangerine Oric,US English,5.00 (1 votes),9.55 kB,https://www.romsgames.net/tangerine-oric-rom-battle-flight-4-1984/,https://www.romsgames.net/
Othello - Reversi (1985),Tangerine Oric,US English,5.00 (1 votes),6.52 kB,https://www.romsgames.net/tangerine-oric-rom-othello---reversi-1985/,https://www.romsgames.net/
Pac-Oric (19xx),Tangerine Oric,US English,5.00 (1 votes),4.60 kB,https://www.romsgames.net/tangerine-oric-rom-pac-oric-19xx/,https://www.romsgames.net/
Bombyx (19xx),Tangerine Oric,US English,5.00 (1 votes),5.44 kB,https://www.romsgames.net/tangerine-oric-rom-bombyx-19xx/,https://www.romsgames.net/
Panic (19xx),Tangerine Oric,US English,5.00 (1 votes),7.74 kB,https://www.romsgames.net/tangerine-oric-rom-panic-19xx/,https://www.romsgames.net/
Bozy Boa (19xx),Tangerine Oric,US English,5.00 (1 votes),2.91 kB,https://www.romsgames.net/tangerine-oric-rom-bozy-boa-19xx/,https://www.romsgames.net/
Break-Out Machine (19xx),Tangerine Oric,US English,5.00 (1 votes),2.53 kB,https://www.romsgames.net/tangerine-oric-rom-break-out-machine-19xx/,https://www.romsgames.net/
Pengoric (1983),Tangerine Oric,US English,5.00 (1 votes),4.79 kB,https://www.romsgames.net/tangerine-oric-rom-pengoric-1983/,https://www.romsgames.net/
Car Maniac (19xx),Tangerine Oric,US English,5.00 (1 votes),11.0 kB,https://www.romsgames.net/tangerine-oric-rom-car-maniac-19xx/,https://www.romsgames.net/
Prison Cosmoric (19xx),Tangerine Oric,US English,5.00 (1 votes),4.50 kB,https://www.romsgames.net/tangerine-oric-rom-prison-cosmoric-19xx/,https://www.romsgames.net/
Probe 3 (1985),Tangerine Oric,US English,5.00 (1 votes),13.5 kB,https://www.romsgames.net/tangerine-oric-rom-probe-3-1985/,https://www.romsgames.net/
Cheops (1984),Tangerine Oric,US English,5.00 (1 votes),14.2 kB,https://www.romsgames.net/tangerine-oric-rom-cheops-1984/,https://www.romsgames.net/
Chess 3.48 (1984),Tangerine Oric,US English,5.00 (1 votes),10.2 kB,https://www.romsgames.net/tangerine-oric-rom-chess-348-1984/,https://www.romsgames.net/
Quark Data Flight Simulator (19xx),Tangerine Oric,US English,5.00 (1 votes),8.11 kB,https://www.romsgames.net/tangerine-oric-rom-quark-data-flight-simulator-19xx/,https://www.romsgames.net/
Chopper (19xx),Tangerine Oric,US English,5.00 (1 votes),20.8 kB,https://www.romsgames.net/tangerine-oric-rom-chopper-19xx/,https://www.romsgames.net/
Citadelle (1984),Tangerine Oric,US English,5.00 (1 votes),21.3 kB,https://www.romsgames.net/tangerine-oric-rom-citadelle-1984/,https://www.romsgames.net/
Rabbit (19xx),Tangerine Oric,US English,5.00 (1 votes),11.4 kB,https://www.romsgames.net/tangerine-oric-rom-rabbit-19xx/,https://www.romsgames.net/
"Citee Interdite, La (19xx)",Tangerine Oric,US English,5.00 (1 votes),6.63 kB,https://www.romsgames.net/tangerine-oric-rom-citee-interdite-la-19xx/,https://www.romsgames.net/
"Citee Maudite, La (1984)",Tangerine Oric,US English,5.00 (1 votes),19.3 kB,https://www.romsgames.net/tangerine-oric-rom-citee-maudite-la-1984/,https://www.romsgames.net/
Cobra Invader (1985),Tangerine Oric,US English,5.00 (1 votes),2.79 kB,https://www.romsgames.net/tangerine-oric-rom-cobra-invader-1985/,https://www.romsgames.net/
Cobra Pinball 2 (1984),Tangerine Oric,US English,5.00 (1 votes),23.0 kB,https://www.romsgames.net/tangerine-oric-rom-cobra-pinball-2-1984/,https://www.romsgames.net/
"Retour Du Dr. Genius, Le (1984)",Tangerine Oric,US English,5.00 (1 votes),29.5 kB,https://www.romsgames.net/tangerine-oric-rom-retour-du-dr-genius-le-1984/,https://www.romsgames.net/
Colossal (19xx),Tangerine Oric,US English,5.00 (1 votes),18.8 kB,https://www.romsgames.net/tangerine-oric-rom-colossal-19xx/,https://www.romsgames.net/
Reversi Champion (1983),Tangerine Oric,US English,5.00 (1 votes),13.0 kB,https://www.romsgames.net/tangerine-oric-rom-reversi-champion-1983/,https://www.romsgames.net/
Ring Of Darkness (1983),Tangerine Oric,US English,5.00 (1 votes),14.7 kB,https://www.romsgames.net/tangerine-oric-rom-ring-of-darkness-1983/,https://www.romsgames.net/
Roland Garros (1985),Tangerine Oric,US English,5.00 (1 votes),20.6 kB,https://www.romsgames.net/tangerine-oric-rom-roland-garros-1985/,https://www.romsgames.net/
Crabes (19xx),Tangerine Oric,US English,5.00 (1 votes),1.30 kB,https://www.romsgames.net/tangerine-oric-rom-crabes-19xx/,https://www.romsgames.net/
